timestamp,domain,query_type,dnssec,protocol,client_ip,status,reasons,destination_country,root_domain,device_id,device_name,device_model,device_local_ip,matched_name,client_name
2025-09-17T22:22:57.428Z,proxy.golang.org,A,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,golang.org,,,,,,apple-profile
2025-09-17T22:22:52.376Z,eu-central-1-1.aws.cloud2.influxdata.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,influxdata.com,,,,,,apple-profile
2025-09-17T22:22:52.376Z,eu-central-1-1.aws.cloud2.influxdata.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,influxdata.com,,,,,,apple-profile
2025-09-17T22:22:31.057Z,sync.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:22:31.057Z,sync.duckduckgo.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:22:31.057Z,sync.duckduckgo.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:21:41.898Z,improving.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:21:41.898Z,improving.duckduckgo.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:21:41.898Z,improving.duckduckgo.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:21:37.062Z,staticcdn.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:21:37.062Z,staticcdn.duckduckgo.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:21:37.062Z,staticcdn.duckduckgo.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:21:24.894Z,gateway.icloud.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,icloud.com,,,,,,apple-profile
2025-09-17T22:21:24.894Z,gateway.icloud.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,icloud.com,,,,,,apple-profile
2025-09-17T22:21:23.844Z,api.apple-cloudkit.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,apple-cloudkit.com,,,,,,apple-profile
2025-09-17T22:21:23.844Z,api.apple-cloudkit.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,apple-cloudkit.com,,,,,,apple-profile
2025-09-17T22:21:23.844Z,www.apple.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
